@relation movement

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute MDS57 numeric
@attribute MDS58 numeric
@attribute MDS59 numeric
@attribute MDS60 numeric
@attribute MDS61 numeric
@attribute MDS62 numeric
@attribute MDS63 numeric
@attribute MDS64 numeric
@attribute MDS65 numeric
@attribute MDS66 numeric
@attribute MDS67 numeric
@attribute MDS68 numeric
@attribute MDS69 numeric
@attribute MDS70 numeric
@attribute MDS71 numeric
@attribute MDS72 numeric
@attribute MDS73 numeric
@attribute MDS74 numeric
@attribute MDS75 numeric
@attribute MDS76 numeric
@attribute MDS77 numeric
@attribute MDS78 numeric
@attribute MDS79 numeric
@attribute MDS80 numeric
@attribute MDS81 numeric
@attribute MDS82 numeric
@attribute MDS83 numeric
@attribute MDS84 numeric
@attribute MDS85 numeric
@attribute MDS86 numeric
@attribute MDS87 numeric
@attribute MDS88 numeric
@attribute MDS89 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.650579,0.86207,0.656746,0.85937,0.65525,0.864776,0.646791,0.867927,0.629034,0.882538,0.595345,0.88608,0.559443,0.885355,0.520933,0.878197,0.478877,0.858965,0.44076,0.837069,0.415281,0.8404,0.425927,0.829509,0.480602,0.668363,0.526534,0.808448,0.560348,0.805637,0.59913,0.791663,0.64352,0.761284,0.665012,0.729097,0.679594,0.683332,0.69333,0.63843,0.701847,0.588234,0.690177,0.550332,0.667478,0.543628,0.633496,0.519103,0.59857,0.466099,0.572413,0.453549,0.539869,0.529035,0.51481,0.490572,0.482908,0.448604,0.465885,0.413587,0.45933,0.378456,0.482097,0.405252,0.522252,0.424163,0.575541,0.41737,0.63426,0.394811,0.679543,0.324068,0.734471,0.228921,0.757322,0.16492,0.746333,0.121694,0.696843,0.115501,0.622315,0.107365,0.560508,0.132534,0.523421,0.160354,0.481186,0.174259,0.443581,0.17414,13
0.666671,0.83699,0.670482,0.834368,0.662096,0.836478,0.665135,0.83963,0.652073,0.853971,0.625583,0.867091,0.578086,0.872615,0.523253,0.881409,0.469484,0.862177,0.424172,0.846648,0.403336,0.820854,0.439821,0.803278,0.528023,0.647964,0.609342,0.791545,0.670266,0.791545,0.714593,0.761899,0.747686,0.7129,0.727052,0.652175,0.682172,0.616661,0.626672,0.609118,0.585748,0.617641,0.549115,0.6208,0.51344,0.600673,0.478158,0.538213,0.463179,0.43786,0.475859,0.377052,0.501135,0.400006,0.542144,0.377357,0.562637,0.383186,0.600001,0.42284,0.636358,0.409227,0.684962,0.419824,0.709608,0.407308,0.721825,0.333329,0.699076,0.250719,0.636362,0.185189,0.593144,0.156626,0.531388,0.1466,0.465407,0.134917,0.414736,0.130706,0.384119,0.098155,0.4034,0.099392,0.452136,0.09913,0.48911,0.112598,0.519452,0.102902,13
0.503453,1,0.517157,1,0.541097,1,0.564225,1,0.592165,0.99365,0.630236,0.962022,0.668989,0.907643,0.683728,0.858965,0.631452,0.817302,0.597158,0.792337,0.548924,0.785014,0.511579,0.777046,0.495688,0.647964,0.467095,0.797179,0.431042,0.771831,0.394336,0.741071,0.361119,0.693544,0.302724,0.652175,0.284243,0.606667,0.288003,0.583058,0.343005,0.555552,0.420646,0.530196,0.491446,0.526841,0.553399,0.499993,0.608075,0.429379,0.650569,0.385244,0.681096,0.41291,0.710704,0.364777,0.712978,0.323998,0.703522,0.30864,0.662678,0.29538,0.603821,0.338197,0.538646,0.373597,0.48201,0.375355,0.446752,0.35735,0.402267,0.317895,0.402563,0.265055,0.401672,0.222516,0.394132,0.203706,0.38105,0.209727,0.362662,0.187113,0.380042,0.189761,0.423622,0.198251,0.45941,0.201071,0.490272,0.187339,13
0.57241,0.802511,0.572086,0.803129,0.566215,0.814471,0.559636,0.823899,0.532257,0.841272,0.490694,0.848102,0.452211,0.859875,0.395349,0.871786,0.34038,0.855766,0.284361,0.827477,0.245817,0.820854,0.247693,0.793434,0.286637,0.635202,0.303609,0.75774,0.31466,0.738026,0.333333,0.702384,0.347225,0.648379,0.334988,0.625417,0.361766,0.636662,0.408002,0.657975,0.493398,0.653599,0.579341,0.634223,0.647923,0.617445,0.70388,0.573254,0.75297,0.485881,0.7954,0.434427,0.829154,0.467746,0.863319,0.411957,0.867877,0.370724,0.870592,0.34568,0.830133,0.310772,0.778047,0.335275,0.714293,0.34832,0.669059,0.333329,0.629628,0.305473,0.577271,0.271602,0.548175,0.256025,0.504186,0.256545,0.452834,0.283065,0.395787,0.349543,0.330467,0.371163,0.301482,0.391566,0.301426,0.393584,0.302968,0.375329,0.301557,0.353562,13
0.595408,0.931042,0.59725,0.928126,0.591321,0.933964,0.557336,0.949695,0.497699,0.971433,0.432561,0.987341,0.36596,0.99363,0.304658,0.977556,0.246484,0.932681,0.199057,0.89777,0.169451,0.876226,0.187508,0.832781,0.243538,0.658158,0.269637,0.780277,0.288799,0.752106,0.320256,0.711307,0.349534,0.670968,0.354835,0.655513,0.385024,0.660004,0.426669,0.671005,0.498677,0.673208,0.579341,0.661071,0.643031,0.651005,0.68689,0.598721,0.719715,0.508481,0.744829,0.461752,0.753983,0.503226,0.747153,0.449682,0.703863,0.417449,0.663525,0.413587,0.602865,0.415382,0.548925,0.469384,0.491801,0.508428,0.446044,0.509808,0.414344,0.481274,0.361366,0.438268,0.353321,0.382527,0.326361,0.327225,0.289312,0.314814,0.246314,0.343463,0.195282,0.325154,0.19108,0.316265,0.232183,0.291541,0.265345,0.246645,0.295723,0.203172,13
0.590809,0.821321,0.59725,0.821867,0.595889,0.830188,0.589447,0.823899,0.548387,0.847621,0.493026,0.854432,0.433568,0.863053,0.367443,0.865375,0.300465,0.846143,0.234597,0.817898,0.186158,0.794793,0.173614,0.760658,0.215515,0.602042,0.233545,0.718312,0.232765,0.687318,0.233109,0.636902,0.229164,0.580638,0.20099,0.545143,0.204141,0.546663,0.239998,0.553747,0.327181,0.54248,0.420646,0.513424,0.491446,0.506719,0.541264,0.474527,0.586695,0.403959,0.632183,0.366123,0.665151,0.39032,0.692486,0.333329,0.70159,0.28349,0.70823,0.259267,0.684211,0.240004,0.64201,0.288625,0.587828,0.317412,0.539562,0.313726,0.502318,0.285304,0.452275,0.234562,0.443248,0.189754,0.420503,0.16492,0.39203,0.153443,0.353687,0.164137,0.302575,0.153374,0.282372,0.159638,0.295319,0.157432,0.30693,0.147448,0.315176,0.116099,13
0.498854,0.846402,0.471396,0.840619,0.417807,0.823899,0.360092,0.814471,0.313366,0.803173,0.269766,0.778477,0.228431,0.748408,0.197675,0.717943,0.176058,0.689102,0.161139,0.677313,0.164676,0.667755,0.206022,0.645902,0.286637,0.525505,0.333334,0.650701,0.362071,0.642256,0.394336,0.613091,0.430555,0.590323,0.449127,0.578591,0.488384,0.576672,0.535997,0.573292,0.61213,0.555552,0.680097,0.526848,0.740831,0.510068,0.788834,0.461787,0.81948,0.367226,0.836783,0.295079,0.840542,0.280648,0.83827,0.213837,0.810925,0.174454,0.778822,0.163587,0.722479,0.150774,0.663492,0.201167,0.604222,0.241569,0.556349,0.243698,0.518522,0.219023,0.465905,0.175922,0.447532,0.144577,0.418415,0.1466,0.379457,0.150791,0.334737,0.179329,0.278967,0.180977,0.263273,0.20181,0.27088,0.201161,0.275245,0.195708,0.270427,0.168862,13
0.505747,0.780572,0.510295,0.781246,0.509133,0.783022,0.513758,0.789311,0.536867,0.796824,0.553492,0.791136,0.594403,0.777065,0.61861,0.759606,0.624413,0.717943,0.630334,0.674124,0.653941,0.677535,0.664357,0.642616,0.683191,0.497447,0.677287,0.594359,0.648706,0.552108,0.607837,0.508923,0.553248,0.467732,0.456581,0.464884,0.369514,0.480006,0.293338,0.49511,0.261213,0.473854,0.254398,0.436244,0.242048,0.412751,0.211164,0.38217,0.197151,0.322037,0.202302,0.297818,0.207293,0.348388,0.223229,0.295604,0.225517,0.258566,0.230584,0.240747,0.246409,0.209233,0.267301,0.241986,0.292738,0.269662,0.328535,0.263302,0.409725,0.230551,0.465905,0.160496,0.535333,0.093374,0.575311,0.065448,0.595395,0.042323,0.595783,0.039513,0.575108,0.018405,0.554142,0.027108,0.545828,0.049562,0.524757,0.050938,0.496106,0.042216,13
0.409193,0.893421,0.391303,0.893755,0.340187,0.874217,0.291282,0.836478,0.248848,0.796824,0.218607,0.772147,0.226105,0.71338,0.274419,0.650638,0.333329,0.624995,0.400478,0.654953,0.479715,0.713361,0.548618,0.731141,0.601295,0.581632,0.624204,0.704221,0.605608,0.633799,0.572976,0.559528,0.541675,0.503226,0.464021,0.468221,0.403113,0.469998,0.346665,0.49186,0.327181,0.513073,0.309823,0.493288,0.288502,0.48322,0.262136,0.452225,0.254157,0.375708,0.262072,0.316939,0.282464,0.325813,0.332576,0.289314,0.382689,0.280381,0.439999,0.314813,0.480863,0.366147,0.532218,0.448981,0.571434,0.505625,0.580339,0.48459,0.569443,0.400575,0.538637,0.302469,0.528901,0.207828,0.485355,0.143976,0.421381,0.116403,0.345262,0.130706,0.259651,0.122697,0.214438,0.129515,0.224034,0.104961,0.261383,0.08579,0.301557,0.076517,13
0.482761,0.9279,0.485119,0.924994,0.486304,0.933964,0.483947,0.937115,0.48157,0.949203,0.474414,0.949363,0.463864,0.96178,0.427908,0.967946,0.382626,0.967946,0.312796,0.968049,0.255367,0.967424,0.247693,0.957381,0.297411,0.729592,0.337582,0.850699,0.390082,0.811271,0.446621,0.773805,0.497694,0.770969,0.526062,0.826088,0.552976,0.823328,0.57067,0.781763,0.598939,0.715687,0.607053,0.630875,0.569678,0.560401,0.512139,0.509555,0.463179,0.46328,0.436781,0.467217,0.403188,0.55161,0.389517,0.50629,0.389519,0.445482,0.414112,0.40124,0.44497,0.390765,0.482097,0.460643,0.524589,0.514046,0.568338,0.512603,0.615734,0.458217,0.618185,0.358028,0.616702,0.271079,0.583683,0.235601,0.524109,0.248677,0.452635,0.310032,0.390554,0.315944,0.38216,0.30121,0.427697,0.276969,0.473272,0.252007,0.507784,0.234825,13
0.563223,0.962393,0.567508,0.962497,0.559357,0.968551,0.548169,0.968564,0.511518,0.965084,0.448841,0.946205,0.393931,0.914013,0.353496,0.891018,0.328645,0.849355,0.296208,0.801916,0.281625,0.745937,0.319451,0.68525,0.420255,0.540812,0.507434,0.681684,0.577585,0.695775,0.636165,0.693448,0.699073,0.674187,0.717123,0.648823,0.71577,0.596674,0.698665,0.527686,0.688656,0.460782,0.670018,0.409397,0.638139,0.379191,0.58738,0.34395,0.529689,0.305086,0.475859,0.314212,0.421418,0.383868,0.375856,0.389936,0.323464,0.392526,0.277649,0.379627,0.251195,0.335389,0.272076,0.344016,0.32084,0.345505,0.378896,0.327727,0.456015,0.296833,0.504539,0.256175,0.567449,0.237951,0.606699,0.248685,0.622643,0.25926,0.614733,0.288761,0.577249,0.269935,0.539279,0.262043,0.521389,0.256565,0.497034,0.23592,0.466927,0.213715,13
0.409193,0.893421,0.391303,0.893755,0.340187,0.874217,0.291282,0.836478,0.248848,0.796824,0.218607,0.772147,0.226105,0.71338,0.274419,0.650638,0.333329,0.624995,0.400478,0.654953,0.479715,0.713361,0.548618,0.731141,0.601295,0.581632,0.624204,0.704221,0.605608,0.633799,0.572976,0.559528,0.541675,0.503226,0.464021,0.468221,0.403113,0.469998,0.346665,0.49186,0.327181,0.513073,0.309823,0.493288,0.288502,0.48322,0.262136,0.452225,0.254157,0.375708,0.262072,0.316939,0.282464,0.325813,0.332576,0.289314,0.382689,0.280381,0.439999,0.314813,0.480863,0.366147,0.532218,0.448981,0.571434,0.505625,0.580339,0.48459,0.569443,0.400575,0.538637,0.302469,0.528901,0.207828,0.485355,0.143976,0.421381,0.116403,0.345262,0.130706,0.259651,0.122697,0.214438,0.129515,0.224034,0.104961,0.261383,0.08579,0.301557,0.076517,13
0.482761,0.9279,0.485119,0.924994,0.486304,0.933964,0.483947,0.937115,0.48157,0.949203,0.474414,0.949363,0.463864,0.96178,0.427908,0.967946,0.382626,0.967946,0.312796,0.968049,0.255367,0.967424,0.247693,0.957381,0.297411,0.729592,0.337582,0.850699,0.390082,0.811271,0.446621,0.773805,0.497694,0.770969,0.526062,0.826088,0.552976,0.823328,0.57067,0.781763,0.598939,0.715687,0.607053,0.630875,0.569678,0.560401,0.512139,0.509555,0.463179,0.46328,0.436781,0.467217,0.403188,0.55161,0.389517,0.50629,0.389519,0.445482,0.414112,0.40124,0.44497,0.390765,0.482097,0.460643,0.524589,0.514046,0.568338,0.512603,0.615734,0.458217,0.618185,0.358028,0.616702,0.271079,0.583683,0.235601,0.524109,0.248677,0.452635,0.310032,0.390554,0.315944,0.38216,0.30121,0.427697,0.276969,0.473272,0.252007,0.507784,0.234825,13
0.563223,0.962393,0.567508,0.962497,0.559357,0.968551,0.548169,0.968564,0.511518,0.965084,0.448841,0.946205,0.393931,0.914013,0.353496,0.891018,0.328645,0.849355,0.296208,0.801916,0.281625,0.745937,0.319451,0.68525,0.420255,0.540812,0.507434,0.681684,0.577585,0.695775,0.636165,0.693448,0.699073,0.674187,0.717123,0.648823,0.71577,0.596674,0.698665,0.527686,0.688656,0.460782,0.670018,0.409397,0.638139,0.379191,0.58738,0.34395,0.529689,0.305086,0.475859,0.314212,0.421418,0.383868,0.375856,0.389936,0.323464,0.392526,0.277649,0.379627,0.251195,0.335389,0.272076,0.344016,0.32084,0.345505,0.378896,0.327727,0.456015,0.296833,0.504539,0.256175,0.567449,0.237951,0.606699,0.248685,0.622643,0.25926,0.614733,0.288761,0.577249,0.269935,0.539279,0.262043,0.521389,0.256565,0.497034,0.23592,0.466927,0.213715,13
0.779318,0.147328,0.782612,0.143748,0.780829,0.14779,0.779824,0.147804,0.778809,0.15556,0.774419,0.167715,0.769231,0.181523,0.755819,0.211539,0.744135,0.24038,0.734591,0.293938,0.725544,0.33551,0.726852,0.390159,0.743538,0.380102,0.751588,0.552108,0.752162,0.594359,0.745094,0.613091,0.743055,0.629022,0.712158,0.662202,0.682172,0.696666,0.653335,0.726377,0.635879,0.745094,0.627199,0.755038,0.61124,0.768458,0.584946,0.729298,0.55344,0.658193,0.521842,0.639342,0.487474,0.758065,0.462415,0.738996,0.416853,0.741434,0.36706,0.756173,0.311008,0.76308,0.274458,0.784252,0.248242,0.783708,0.223016,0.761904,0.226848,0.70894,0.213633,0.645054,0.239825,0.548197,0.24059,0.450265,0.224324,0.407408,0.19579,0.419451,0.156651,0.380373,0.157107,0.361443,0.191445,0.335283,0.211884,0.300268,0.221794,0.26649,14
0.885059,0.194361,0.887869,0.196871,0.885847,0.201261,0.885323,0.201261,0.884795,0.203176,0.881402,0.212022,0.874125,0.235661,0.86047,0.266023,0.849768,0.291666,0.838861,0.332266,0.828167,0.368086,0.819445,0.413119,0.818971,0.395409,0.817404,0.569011,0.812509,0.605627,0.801739,0.62798,0.80093,0.635474,0.77171,0.658865,0.744185,0.689999,0.696005,0.723127,0.656995,0.758167,0.637279,0.781871,0.623476,0.805367,0.601936,0.780257,0.57482,0.709045,0.547122,0.696718,0.512523,0.832258,0.476076,0.811322,0.423683,0.800622,0.371767,0.799387,0.308609,0.796922,0.260144,0.825072,0.224825,0.834274,0.19424,0.812328,0.201394,0.769458,0.188641,0.712961,0.216278,0.626503,0.213388,0.528794,0.190778,0.507933,0.160003,0.550154,0.122314,0.512265,0.125264,0.472892,0.16293,0.425663,0.186136,0.372654,0.198439,0.33773,14
0.864367,0.219442,0.867272,0.218754,0.865296,0.22013,0.864679,0.223282,0.864055,0.231743,0.858137,0.25,0.853144,0.283442,0.832564,0.32372,0.816903,0.355773,0.800943,0.39298,0.785203,0.429973,0.775464,0.478683,0.780174,0.456628,0.783442,0.630988,0.780174,0.66197,0.764704,0.684525,0.76158,0.690325,0.722088,0.722408,0.697682,0.739996,0.679998,0.762218,0.672819,0.781051,0.652385,0.795294,0.635699,0.818791,0.616505,0.796175,0.593829,0.720346,0.572413,0.699456,0.551257,0.822587,0.530756,0.79559,0.492024,0.785051,0.451762,0.793213,0.39473,0.803076,0.346061,0.833813,0.302109,0.839892,0.273376,0.823534,0.282402,0.789626,0.268177,0.740734,0.289078,0.65362,0.286612,0.547114,0.268339,0.523807,0.240002,0.577505,0.197423,0.558287,0.19108,0.539163,0.211809,0.516031,0.221784,0.471851,0.221794,0.443268,14
0.190804,0.53605,0.196795,0.534371,0.196347,0.537732,0.19266,0.537746,0.18894,0.546032,0.181395,0.544307,0.177153,0.550953,0.167448,0.551279,0.159626,0.557689,0.149292,0.555911,0.145588,0.570042,0.171304,0.577052,0.232764,0.500004,0.259022,0.650701,0.260776,0.66197,0.257078,0.654761,0.236117,0.629022,0.181144,0.628755,0.147298,0.64667,0.125334,0.66449,0.145114,0.63725,0.191434,0.744962,0.220053,0.654369,0.235432,0.63694,0.251786,0.587572,0.273564,0.587432,0.284737,0.719352,0.2984,0.720127,0.293845,0.735203,0.282357,0.759267,0.275115,0.784613,0.288783,0.833813,0.309132,0.865169,0.330928,0.873946,0.374995,0.864561,0.397732,0.858027,0.453964,0.807227,0.485355,0.717279,0.501055,0.730161,0.50526,0.854104,0.499999,0.87423,0.520169,0.894589,0.553978,0.892138,0.576242,0.847179,0.593381,0.839054,14
0.786211,0.316608,0.791757,0.315617,0.792244,0.320754,0.793579,0.327044,0.792628,0.326988,0.790699,0.329114,0.787874,0.334388,0.779072,0.339739,0.774645,0.339739,0.772508,0.345047,0.773271,0.34854,0.780096,0.354098,0.797422,0.323975,0.813167,0.44507,0.823283,0.44507,0.825708,0.41666,0.844911,0.361279,0.83375,0.337783,0.8243,0.343336,0.824,0.355041,0.83377,0.352938,0.838792,0.335566,0.84107,0.335571,0.842228,0.321648,0.838477,0.290955,0.834477,0.281423,0.831439,0.335484,0.835985,0.34906,0.82004,0.373833,0.809416,0.432107,0.782292,0.495388,0.76134,0.606415,0.740047,0.696628,0.741005,0.756302,0.731484,0.801155,0.693185,0.861107,0.670228,0.867473,0.633891,0.801043,0.5912,0.841269,0.536846,0.984808,0.476391,1,0.439491,1,0.423622,0.965024,0.398025,0.882029,0.36576,0.839054,14
0.340235,0.07837,0.345542,0.074993,0.344755,0.075464,0.344037,0.078616,0.341014,0.079364,0.332564,0.085443,0.328674,0.095536,0.316284,0.11218,0.300465,0.137823,0.289103,0.172523,0.2864,0.205221,0.310188,0.2459,0.372845,0.267859,0.405516,0.425356,0.424568,0.464784,0.437903,0.476189,0.451391,0.480637,0.434245,0.505021,0.434119,0.539996,0.447997,0.583058,0.493398,0.607844,0.549115,0.614088,0.601469,0.634233,0.648052,0.621022,0.688842,0.556502,0.726431,0.538248,0.763098,0.632255,0.804094,0.603774,0.826871,0.579442,0.851761,0.567907,0.856453,0.541538,0.859188,0.548101,0.857141,0.53652,0.875301,0.501398,0.886572,0.438036,0.881819,0.361108,0.886504,0.292172,0.88494,0.243449,0.882607,0.230163,0.865265,0.249237,0.841195,0.239257,0.828019,0.246988,0.822808,0.247812,0.815845,0.23592,0.8035,0.22427,14
0.268961,0.279001,0.274593,0.278127,0.276258,0.279877,0.272937,0.283028,0.269587,0.285722,0.26046,0.287978,0.25874,0.289812,0.251166,0.291666,0.244129,0.294878,0.229856,0.306719,0.224347,0.325744,0.23843,0.350812,0.290949,0.339282,0.314224,0.487321,0.321123,0.512669,0.322441,0.514876,0.314816,0.499993,0.272948,0.511696,0.255815,0.539996,0.250669,0.573292,0.284962,0.601307,0.335009,0.614088,0.369186,0.644293,0.393205,0.646502,0.418049,0.604523,0.44598,0.609291,0.466971,0.748394,0.492022,0.748424,0.503412,0.757005,0.529409,0.76852,0.538277,0.769234,0.570407,0.813409,0.604222,0.839892,0.64988,0.843137,0.696754,0.83574,0.729539,0.820987,0.773019,0.768074,0.811716,0.672767,0.838581,0.677247,0.850528,0.778117,0.851924,0.779137,0.861991,0.780121,0.873729,0.760938,0.879216,0.702408,0.87938,0.667543,14
0.257468,0.285271,0.265448,0.284378,0.264844,0.283015,0.261471,0.286166,0.260367,0.285722,0.251166,0.284806,0.247087,0.28662,0.244193,0.288468,0.234748,0.291666,0.220374,0.309907,0.210022,0.33876,0.224536,0.370485,0.278024,0.362249,0.301491,0.52676,0.312499,0.560566,0.322441,0.568451,0.328711,0.55161,0.307688,0.568564,0.307501,0.606667,0.317341,0.641694,0.361475,0.673208,0.413093,0.69463,0.462107,0.728186,0.499992,0.722928,0.560574,0.658193,0.618384,0.658463,0.669708,0.790326,0.722092,0.776721,0.753985,0.769467,0.795293,0.7716,0.822959,0.76308,0.84965,0.766758,0.871198,0.755628,0.906469,0.71989,0.930552,0.668591,0.931815,0.604934,0.940042,0.521079,0.947705,0.431934,0.953882,0.407408,0.943152,0.440736,0.924891,0.423308,0.919322,0.433738,0.918533,0.414001,0.912877,0.391416,0.902726,0.379949,14
0.328731,0.263319,0.336385,0.259376,0.335619,0.261007,0.33257,0.264159,0.329495,0.273023,0.320925,0.278477,0.312356,0.296182,0.297672,0.33013,0.28169,0.362184,0.274879,0.408949,0.27685,0.459284,0.312498,0.511473,0.385781,0.477037,0.435241,0.64789,0.463365,0.684507,0.485841,0.693448,0.513886,0.693544,0.508692,0.712366,0.527139,0.736669,0.557339,0.758953,0.609497,0.774515,0.667504,0.758386,0.726155,0.758397,0.771843,0.71338,0.817097,0.627123,0.852875,0.590159,0.886107,0.683872,0.93166,0.641512,0.961266,0.604366,0.992944,0.580253,1,0.550763,0.992843,0.562686,0.981269,0.558994,0.992797,0.532206,1,0.478386,1,0.395055,1,0.31627,1,0.259157,0.997908,0.240745,0.981051,0.373861,0.959217,0.368102,0.946917,0.376511,0.936865,0.373181,0.926739,0.364604,0.912452,0.361473,14
0.285053,0.200631,0.292907,0.193752,0.29224,0.194971,0.291282,0.198123,0.285717,0.196827,0.27674,0.208864,0.26573,0.226113,0.251166,0.259613,0.23709,0.288468,0.234597,0.322687,0.245817,0.358306,0.282411,0.400003,0.346983,0.38775,0.377921,0.563377,0.394395,0.602816,0.403043,0.619044,0.40741,0.619351,0.382134,0.645486,0.382433,0.683332,0.383999,0.729642,0.419531,0.751631,0.476071,0.751674,0.528116,0.765109,0.572811,0.735668,0.610457,0.658193,0.645969,0.644807,0.687927,0.770969,0.738038,0.745286,0.772203,0.722741,0.809416,0.706787,0.832532,0.686157,0.844875,0.705535,0.852467,0.702246,0.880086,0.683467,0.905085,0.636894,0.913638,0.577161,0.922904,0.503019,0.928874,0.424085,0.93292,0.449739,0.920001,0.510644,0.912011,0.484662,0.910826,0.48796,0.912426,0.472302,0.908915,0.442352,0.900774,0.424802,14
0.319543,0.166139,0.324945,0.1625,0.324204,0.16037,0.321104,0.166673,0.320275,0.165078,0.316284,0.164557,0.314682,0.162413,0.306978,0.169877,0.291084,0.179486,0.272515,0.207677,0.255367,0.247562,0.266207,0.291805,0.321122,0.311224,0.348196,0.473241,0.357759,0.515492,0.368193,0.523811,0.377311,0.529021,0.354835,0.558522,0.356596,0.606667,0.362671,0.654725,0.393136,0.696078,0.435766,0.72819,0.479222,0.765109,0.521839,0.757956,0.572449,0.689263,0.632183,0.680323,0.685654,0.809682,0.751711,0.786163,0.794979,0.769467,0.844706,0.753093,0.8732,0.719999,0.899758,0.714289,0.913357,0.693825,0.949639,0.641453,0.951388,0.579252,0.943177,0.500001,0.935757,0.418675,0.930973,0.356017,0.920336,0.335979,0.892628,0.376907,0.864804,0.365027,0.853495,0.358437,0.851322,0.364427,0.84753,0.345842,0.840464,0.329819,14
0.37242,0.122261,0.379862,0.121878,0.376719,0.125783,0.376148,0.125796,0.370974,0.126994,0.367443,0.129751,0.363634,0.127385,0.358137,0.128214,0.347419,0.134625,0.331749,0.162945,0.319814,0.185675,0.331024,0.229512,0.377157,0.249995,0.39915,0.402819,0.409481,0.433801,0.418294,0.434519,0.423614,0.432252,0.39454,0.454842,0.390181,0.496666,0.397331,0.543967,0.438001,0.578437,0.493704,0.590603,0.533008,0.624157,0.560677,0.627392,0.593829,0.581922,0.636782,0.576502,0.681096,0.680653,0.731208,0.647802,0.763088,0.62929,0.8,0.623453,0.810999,0.596927,0.820999,0.612246,0.824353,0.609548,0.846525,0.579835,0.865736,0.533139,0.870457,0.469135,0.886504,0.397595,0.899585,0.340309,0.901466,0.322745,0.892628,0.358669,0.879826,0.355831,0.876854,0.367468,0.873729,0.349855,0.871292,0.32708,0.861868,0.313987,14
0.080463,0.297812,0.096105,0.306248,0.093608,0.298746,0.08945,0.311326,0.082955,0.320639,0.076745,0.329114,0.067595,0.33121,0.065118,0.355773,0.056336,0.371793,0.059247,0.402559,0.066828,0.439738,0.101856,0.481969,0.18103,0.448979,0.22505,0.611262,0.247851,0.636622,0.270155,0.645825,0.28473,0.645159,0.270472,0.665554,0.279073,0.70666,0.301335,0.745923,0.358842,0.774515,0.433239,0.795294,0.498777,0.815442,0.558255,0.799367,0.612827,0.731646,0.666661,0.710386,0.719818,0.832258,0.779045,0.798742,0.82004,0.769467,0.870592,0.74692,0.901907,0.713845,0.921241,0.711367,0.927402,0.665732,0.964021,0.630247,0.976843,0.582141,0.977276,0.540121,0.980726,0.49097,0.983268,0.41099,0.979038,0.404756,0.960001,0.458974,0.937761,0.463195,0.92144,0.475911,0.912426,0.481055,0.900992,0.463802,0.892999,0.464377,14
0.124141,0.2884,0.132721,0.287496,0.12785,0.292456,0.126149,0.292456,0.119812,0.298421,0.116277,0.306967,0.109558,0.321648,0.104651,0.349362,0.098593,0.362184,0.085305,0.389778,0.093073,0.433223,0.136574,0.472125,0.221989,0.443877,0.265389,0.616896,0.295262,0.650701,0.313723,0.666667,0.33102,0.67742,0.322583,0.705677,0.341086,0.743336,0.368007,0.775248,0.427443,0.79411,0.493704,0.798658,0.550123,0.805367,0.58738,0.761147,0.624702,0.675144,0.657474,0.642081,0.683369,0.725804,0.724377,0.694968,0.749427,0.676015,0.776474,0.66976,0.787079,0.655386,0.801911,0.655975,0.805622,0.657311,0.836929,0.624645,0.858795,0.576377,0.861362,0.515428,0.875799,0.445779,0.882852,0.390046,0.884699,0.404756,0.873678,0.449848,0.854076,0.457059,0.847129,0.451812,0.843183,0.437314,0.837631,0.407503,0.826845,0.393137,14
