@relation 'abalone-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,2,22,23,24,25,26,27,28,29-weka.filters.unsupervised.attribute.AddExpression-Ea11-2-Nexpression-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.AddExpression-Ea11-1-Nexpression-weka.filters.unsupervised.attribute.Remove-R11'

@attribute Sex=M numeric
@attribute Sex=F numeric
@attribute Sex=I numeric
@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute 'Whole weight' numeric
@attribute 'Shucked weight' numeric
@attribute 'Viscera weight' numeric
@attribute 'Shell weight' numeric
@attribute a11-1 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}

@data
1,0,0,0.790541,0.798319,0.154867,0.559943,0.496638,0.460829,0.402093,8
0,1,0,0.797297,0.747899,0.154867,0.507703,0.431742,0.453588,0.367215,7
0,1,0,0.804054,0.789916,0.172566,0.502214,0.384667,0.483871,0.387643,8
1,0,0,0.831081,0.798319,0.168142,0.56437,0.455279,0.435155,0.476831,8
1,0,0,0.864865,0.789916,0.176991,0.668674,0.638198,0.573404,0.427504,8
0,1,0,0.891892,0.857143,0.199115,0.720737,0.584398,0.676761,0.564026,11
0,0,1,0.263514,0.252101,0.044248,0.029042,0.019502,0.0237,0.027404,4
0,0,1,0.283784,0.285714,0.061947,0.034886,0.027909,0.0237,0.033383,5
0,0,1,0.297297,0.277311,0.075221,0.044803,0.038668,0.034891,0.034878,3
0,0,1,0.304054,0.285714,0.066372,0.046928,0.03766,0.036208,0.042352,3
0,0,1,0.304054,0.277311,0.057522,0.041615,0.034297,0.01975,0.033383,3
0,0,1,0.385135,0.352941,0.075221,0.066407,0.048083,0.067149,0.053313,4
0,0,1,0.398649,0.369748,0.084071,0.090313,0.067586,0.071758,0.080717,4
0,0,1,0.425676,0.394958,0.079646,0.096511,0.090114,0.05925,0.076233,6
0,0,1,0.486486,0.453782,0.088496,0.120418,0.089106,0.109282,0.103139,4
0,0,1,0.493243,0.478992,0.09292,0.121126,0.082044,0.105991,0.123069,6
0,0,1,0.493243,0.445378,0.084071,0.115282,0.099866,0.077024,0.098156,6
0,0,1,0.5,0.487395,0.106195,0.142199,0.112979,0.107966,0.128052,5
0,0,1,0.527027,0.529412,0.10177,0.143616,0.10121,0.122449,0.143498,7
0,0,1,0.527027,0.504202,0.106195,0.175491,0.159045,0.129691,0.138017,6
0,0,1,0.533784,0.487395,0.106195,0.129803,0.101883,0.080316,0.123069,6
0,0,1,0.540541,0.521008,0.09292,0.147158,0.109953,0.129691,0.125062,5
0,0,1,0.540541,0.470588,0.088496,0.156012,0.126765,0.112574,0.133034,7
0,0,1,0.540541,0.495798,0.110619,0.148929,0.127438,0.103357,0.133533,7
0,0,1,0.554054,0.521008,0.110619,0.150168,0.108944,0.126399,0.148979,6
0,0,1,0.560811,0.563025,0.106195,0.180273,0.147613,0.134957,0.172397,7
0,0,1,0.594595,0.588235,0.115044,0.202231,0.142569,0.175774,0.192825,7
0,0,1,0.601351,0.605042,0.123894,0.225429,0.197377,0.184332,0.168909,6
0,0,1,0.608108,0.588235,0.110619,0.231982,0.200067,0.197498,0.165919,8
0,1,0,0.608108,0.621849,0.123894,0.308659,0.282112,0.238973,0.220229,8
0,0,1,0.614865,0.621849,0.115044,0.275899,0.261937,0.263331,0.212755,7
0,0,1,0.614865,0.613445,0.123894,0.238888,0.171486,0.243581,0.20578,7
1,0,0,0.614865,0.596639,0.110619,0.271649,0.232011,0.227123,0.212755,7
0,0,1,0.614865,0.571429,0.110619,0.220117,0.199395,0.14154,0.192825,9
1,0,0,0.621622,0.588235,0.123894,0.258367,0.225286,0.20474,0.187843,5
0,0,1,0.621622,0.663866,0.137168,0.285284,0.245124,0.194207,0.2571,8
1,0,0,0.635135,0.596639,0.123894,0.260315,0.234028,0.19684,0.209766,7
0,1,0,0.635135,0.596639,0.110619,0.230919,0.197377,0.172482,0.20279,8
0,0,1,0.641892,0.605042,0.132743,0.279617,0.237054,0.231073,0.233682,8
0,0,1,0.641892,0.663866,0.123894,0.265982,0.231002,0.173799,0.237668,6
0,0,1,0.641892,0.579832,0.119469,0.253232,0.22226,0.196182,0.218734,7
0,0,1,0.648649,0.630252,0.132743,0.276607,0.231338,0.230415,0.244644,7
0,0,1,0.675676,0.663866,0.128319,0.308128,0.313719,0.23634,0.214748,7
0,0,1,0.675676,0.647059,0.132743,0.347441,0.32616,0.282423,0.236672,6
0,1,0,0.689189,0.613445,0.137168,0.365504,0.293208,0.292298,0.317389,9
0,1,0,0.689189,0.689076,0.128319,0.348327,0.290182,0.281764,0.282013,8
0,0,1,0.689189,0.680672,0.123894,0.269701,0.218561,0.20079,0.262581,7
1,0,0,0.695946,0.689076,0.119469,0.349743,0.284129,0.261356,0.277529,6
0,0,1,0.702703,0.697479,0.119469,0.330972,0.29119,0.241606,0.284504,8
0,1,0,0.702703,0.647059,0.119469,0.340712,0.335911,0.225148,0.255107,8
0,1,0,0.702703,0.680672,0.137168,0.369577,0.306321,0.315339,0.305929,8
0,1,0,0.702703,0.663866,0.146018,0.38215,0.32885,0.331797,0.276532,10
1,0,0,0.709459,0.697479,0.141593,0.357712,0.295898,0.264648,0.302441,8
0,1,0,0.709459,0.747899,0.141593,0.396671,0.341964,0.336406,0.306428,8
1,0,0,0.716216,0.731092,0.146018,0.397556,0.330195,0.291639,0.352765,9
0,1,0,0.716216,0.731092,0.132743,0.401098,0.288837,0.331797,0.347285,8
1,0,0,0.722973,0.663866,0.168142,0.381973,0.347007,0.327847,0.290982,8
0,1,0,0.722973,0.739496,0.146018,0.383035,0.303631,0.358789,0.3144,7
1,0,0,0.72973,0.697479,0.154867,0.439171,0.380968,0.377222,0.3144,9
1,0,0,0.736486,0.747899,0.159292,0.49212,0.487559,0.367347,0.329347,9
1,0,0,0.736486,0.789916,0.137168,0.383566,0.30464,0.258065,0.347285,8
0,0,1,0.736486,0.697479,0.137168,0.34142,0.299933,0.22449,0.281515,9
1,0,0,0.736486,0.714286,0.146018,0.383744,0.322798,0.338381,0.302441,8
0,1,0,0.743243,0.722689,0.119469,0.460599,0.409549,0.351547,0.357748,12
0,0,1,0.743243,0.722689,0.141593,0.406588,0.352724,0.337722,0.328849,9
0,0,1,0.75,0.731092,0.150442,0.430317,0.370208,0.278473,0.307424,9
0,1,0,0.75,0.756303,0.172566,0.461838,0.346335,0.434496,0.372197,7
1,0,0,0.763514,0.747899,0.154867,0.450151,0.339946,0.384463,0.402093,11
1,0,0,0.77027,0.764706,0.168142,0.525766,0.432751,0.389072,0.422023,10
1,0,0,0.777027,0.781513,0.150442,0.482911,0.413248,0.379197,0.35725,9
1,0,0,0.777027,0.739496,0.150442,0.451213,0.417283,0.302831,0.396114,9
1,0,0,0.777027,0.739496,0.141593,0.426952,0.3692,0.35418,0.317389,8
0,1,0,0.777027,0.781513,0.172566,0.452984,0.401816,0.323239,0.379671,8
1,0,0,0.777027,0.789916,0.181416,0.50487,0.463349,0.402238,0.432486,11
1,0,0,0.777027,0.764706,0.154867,0.408358,0.332549,0.265964,0.382162,10
0,1,0,0.777027,0.764706,0.154867,0.477422,0.386012,0.414747,0.38565,8
1,0,0,0.777027,0.789916,0.168142,0.483974,0.401143,0.389072,0.39711,9
0,1,0,0.790541,0.798319,0.150442,0.506109,0.417619,0.406188,0.395117,8
1,0,0,0.790541,0.764706,0.159292,0.4459,0.335575,0.306781,0.336323,8
0,1,0,0.797297,0.815126,0.172566,0.624048,0.571284,0.475313,0.466866,9
0,1,0,0.804054,0.764706,0.137168,0.451921,0.376261,0.400263,0.355257,9
1,0,0,0.804054,0.815126,0.172566,0.430317,0.357095,0.359447,0.328849,9
0,1,0,0.804054,0.815126,0.176991,0.51638,0.432078,0.431205,0.413553,7
0,1,0,0.810811,0.806723,0.163717,0.550912,0.472428,0.528637,0.39711,9
1,0,0,0.810811,0.764706,0.150442,0.54011,0.543376,0.418038,0.338316,9
0,1,0,0.810811,0.798319,0.172566,0.530016,0.416274,0.493088,0.422023,7
1,0,0,0.824324,0.831933,0.168142,0.666903,0.597848,0.539171,0.486298,8
1,0,0,0.824324,0.806723,0.154867,0.506464,0.427707,0.324556,0.456901,9
1,0,0,0.851351,0.831933,0.185841,0.508766,0.439812,0.427913,0.458894,9
0,1,0,0.851351,0.798319,0.150442,0.553214,0.410894,0.518104,0.436971,8
1,0,0,0.858108,0.840336,0.154867,0.757216,0.83692,0.489796,0.430992,9
0,1,0,0.878378,0.848739,0.163717,0.633965,0.586416,0.482554,0.431988,9
1,0,0,0.952703,0.915966,0.185841,0.901718,0.802623,0.75576,0.670653,9
0,0,1,0.216216,0.12605,0.066372,0.055428,0.045393,0.048058,0.044843,3
0,0,1,0.371622,0.327731,0.088496,0.141491,0.115333,0.082291,0.123568,5
0,0,1,0.385135,0.327731,0.10177,0.163981,0.140551,0.138249,0.126059,5
0,0,1,0.412162,0.378151,0.084071,0.10147,0.110289,0.056616,0.065272,5
0,1,0,0.412162,0.445378,0.10177,0.228617,0.216543,0.173799,0.161933,5
1,0,0,0.47973,0.428571,0.115044,0.228971,0.183255,0.213957,0.181863,7
0,0,1,0.527027,0.512605,0.09292,0.159377,0.147276,0.20869,0.101644,7
0,0,1,0.533784,0.504202,0.106195,0.173366,0.118023,0.147465,0.130543,7
0,1,0,0.554054,0.521008,0.132743,0.32318,0.278077,0.261356,0.270553,5
1,0,0,0.567568,0.537815,0.137168,0.344962,0.30195,0.300197,0.245142,7
0,0,1,0.574324,0.571429,0.128319,0.277847,0.222596,0.238315,0.243149,6
1,0,0,0.581081,0.579832,0.132743,0.273774,0.231002,0.206057,0.18286,5
0,0,1,0.587838,0.537815,0.132743,0.297326,0.257902,0.20474,0.252616,8
1,0,0,0.587838,0.546218,0.119469,0.240482,0.23033,0.186307,0.167912,7
1,0,0,0.594595,0.529412,0.10177,0.216929,0.228985,0.203423,0.143996,7
0,1,0,0.641892,0.605042,0.159292,0.412077,0.33692,0.395655,0.308421,7
0,1,0,0.675676,0.613445,0.168142,0.624048,0.613988,0.495721,0.406577,8
1,0,0,0.716216,0.672269,0.141593,0.396494,0.357767,0.358789,0.26856,8
1,0,0,0.72973,0.756303,0.146018,0.412608,0.328514,0.388413,0.342302,8
1,0,0,0.72973,0.705882,0.132743,0.366743,0.319435,0.305464,0.280518,7
1,0,0,0.743243,0.714286,0.159292,0.432442,0.379287,0.391047,0.334828,8
1,0,0,0.743243,0.697479,0.132743,0.397379,0.373235,0.304147,0.284504,7
0,1,0,0.756757,0.756303,0.150442,0.446786,0.343645,0.423305,0.352267,7
0,1,0,0.777027,0.789916,0.146018,0.437755,0.434432,0.326531,0.297957,7
0,1,0,0.777027,0.747899,0.150442,0.496724,0.466039,0.418038,0.320877,9
0,1,0,0.804054,0.789916,0.172566,0.484505,0.407196,0.388413,0.404086,10
0,1,0,0.837838,0.789916,0.181416,0.64335,0.550101,0.529296,0.449427,11
0,1,0,0.851351,0.840336,0.172566,0.619975,0.477135,0.554312,0.512706,10
0,0,1,0.27027,0.252101,0.057522,0.035063,0.0269,0.026991,0.032387,3
0,0,1,0.283784,0.252101,0.061947,0.036834,0.025555,0.036866,0.032387,3
0,0,1,0.385135,0.352941,0.075221,0.065344,0.044721,0.048058,0.059791,5
0,0,1,0.418919,0.394958,0.088496,0.090491,0.066577,0.079658,0.084205,4
0,0,1,0.439189,0.436975,0.088496,0.113512,0.095494,0.096116,0.089188,4
0,0,1,0.47973,0.462185,0.084071,0.112626,0.078682,0.084924,0.121076,5
0,0,1,0.486486,0.537815,0.097345,0.146449,0.113652,0.099408,0.143,6
0,0,1,0.506757,0.470588,0.10177,0.138658,0.130464,0.092824,0.108122,5
0,0,1,0.540541,0.504202,0.119469,0.168408,0.143578,0.117841,0.141505,6
0,0,1,0.540541,0.512605,0.097345,0.159377,0.127774,0.129691,0.128052,6
0,0,1,0.554054,0.529412,0.123894,0.178679,0.162408,0.115207,0.144494,6
0,0,1,0.587838,0.571429,0.09292,0.194971,0.156691,0.166557,0.16293,6
0,0,1,0.594595,0.563025,0.106195,0.199398,0.157364,0.17709,0.176881,7
0,0,1,0.601351,0.596639,0.123894,0.246857,0.22764,0.16919,0.192327,8
0,0,1,0.608108,0.579832,0.123894,0.213742,0.174512,0.14154,0.207773,7
1,0,0,0.614865,0.621849,0.137168,0.279263,0.205783,0.22449,0.2571,7
1,0,0,0.614865,0.621849,0.115044,0.247919,0.199395,0.183015,0.217738,7
1,0,0,0.614865,0.613445,0.119469,0.238357,0.197041,0.20474,0.180369,8
0,0,1,0.614865,0.571429,0.10177,0.167523,0.135508,0.132324,0.145989,6
0,0,1,0.614865,0.596639,0.132743,0.216044,0.16308,0.200132,0.187344,9
0,0,1,0.621622,0.579832,0.128319,0.248982,0.205447,0.179065,0.217738,8
0,0,1,0.621622,0.663866,0.119469,0.257128,0.190652,0.242265,0.262581,7
0,1,0,0.648649,0.647059,0.123894,0.29892,0.232011,0.225148,0.271051,8
1,0,0,0.648649,0.680672,0.141593,0.303878,0.224277,0.254115,0.272546,8
1,0,0,0.655405,0.689076,0.128319,0.313618,0.224277,0.289006,0.267065,7
0,1,0,0.655405,0.630252,0.128319,0.317337,0.261264,0.305464,0.242651,7
0,0,1,0.662162,0.630252,0.110619,0.231096,0.188635,0.182357,0.207773,7
0,0,1,0.675676,0.663866,0.128319,0.280857,0.244116,0.197498,0.257598,8
1,0,0,0.675676,0.689076,0.106195,0.37241,0.346335,0.287031,0.232686,7
0,1,0,0.675676,0.680672,0.132743,0.327608,0.223268,0.271889,0.295964,7
0,0,1,0.682432,0.613445,0.123894,0.247565,0.220242,0.133641,0.223219,7
1,0,0,0.682432,0.663866,0.137168,0.292368,0.215198,0.259381,0.242152,6
0,1,0,0.689189,0.613445,0.137168,0.347972,0.29657,0.283081,0.285002,11
1,0,0,0.689189,0.697479,0.128319,0.338056,0.270007,0.310731,0.262581,7
0,0,1,0.695946,0.663866,0.110619,0.303878,0.293208,0.198815,0.242651,7
1,0,0,0.702703,0.714286,0.163717,0.416681,0.35306,0.391047,0.31141,8
1,0,0,0.72973,0.714286,0.163717,0.431557,0.334566,0.414088,0.327354,8
1,0,0,0.72973,0.672269,0.115044,0.342306,0.32885,0.238973,0.263079,8
0,1,0,0.736486,0.747899,0.154867,0.391358,0.328514,0.315339,0.340309,9
0,0,1,0.736486,0.714286,0.159292,0.399681,0.354741,0.348914,0.303438,10
1,0,0,0.736486,0.714286,0.137168,0.443953,0.353732,0.491771,0.314898,9
1,0,0,0.743243,0.739496,0.137168,0.41615,0.339274,0.365372,0.342302,7
1,0,0,0.743243,0.747899,0.163717,0.439348,0.402488,0.325872,0.332337,8
1,0,0,0.75,0.731092,0.141593,0.385337,0.273033,0.294273,0.351271,10
0,1,0,0.75,0.705882,0.132743,0.378962,0.290518,0.391047,0.312407,6
0,1,0,0.77027,0.764706,0.137168,0.39915,0.336584,0.315339,0.339312,8
0,1,0,0.777027,0.756303,0.154867,0.426952,0.342636,0.344305,0.387145,8
0,1,0,0.777027,0.739496,0.154867,0.433859,0.354405,0.339039,0.367215,9
0,1,0,0.783784,0.781513,0.154867,0.52063,0.421318,0.354839,0.446936,11
0,1,0,0.797297,0.789916,0.159292,0.55835,0.455279,0.300856,0.452915,12
1,0,0,0.804054,0.781513,0.154867,0.52187,0.421318,0.498354,0.371201,8
1,0,0,0.810811,0.815126,0.154867,0.549849,0.4462,0.365372,0.508719,10
0,1,0,0.810811,0.815126,0.185841,0.563485,0.460659,0.418038,0.446936,9
1,0,0,0.837838,0.882353,0.176991,0.672038,0.453262,0.628703,0.526158,11
0,1,0,0.837838,0.806723,0.154867,0.481318,0.366846,0.36998,0.461883,8
0,1,0,0.851351,0.848739,0.150442,0.515495,0.407532,0.418038,0.436971,9
1,0,0,0.898649,0.882353,0.181416,0.842571,0.547747,0.617512,0.484803,10
0,0,1,0.175676,0.168067,0.039823,0.016823,0.015131,0.013825,0.012456,1
0,0,1,0.310811,0.294118,0.066372,0.050823,0.039341,0.0395,0.048331,4
0,0,1,0.331081,0.294118,0.053097,0.04498,0.040686,0.03555,0.033881,5
0,0,1,0.378378,0.361345,0.088496,0.079157,0.073302,0.054641,0.062282,5
1,0,0,0.472973,0.420168,0.097345,0.126439,0.115669,0.114549,0.095665,7
0,0,1,0.472973,0.428571,0.084071,0.123428,0.109953,0.092824,0.098156,6
0,1,0,0.506757,0.521008,0.10177,0.207721,0.213181,0.158657,0.130543,6
1,0,0,0.594595,0.554622,0.115044,0.21994,0.191325,0.168532,0.172895,8
0,1,0,0.601351,0.537815,0.119469,0.189658,0.147949,0.15339,0.167912,6
0,0,1,0.608108,0.579832,0.110619,0.199575,0.16308,0.156024,0.172895,6
1,0,0,0.648649,0.655462,0.115044,0.304764,0.283457,0.203423,0.237668,7
0,1,0,0.722973,0.731092,0.150442,0.401983,0.309011,0.371297,0.341305,10
0,0,1,0.371622,0.344538,0.084071,0.077563,0.065568,0.055958,0.068261,6
0,0,1,0.412162,0.369748,0.084071,0.085178,0.070612,0.063199,0.207773,4
0,0,1,0.52027,0.478992,0.088496,0.136001,0.120713,0.114549,0.094669,6
1,0,0,0.527027,0.504202,0.106195,0.187533,0.182582,0.127057,0.137519,6
1,0,0,0.540541,0.554622,0.106195,0.198335,0.193679,0.118499,0.150972,6
1,0,0,0.662162,0.655462,0.123894,0.295378,0.27236,0.210665,0.222222,7
1,0,0,0.668919,0.663866,0.123894,0.327785,0.320108,0.210665,0.249128,6
1,0,0,0.668919,0.647059,0.128319,0.311493,0.241762,0.256748,0.271051,8
1,0,0,0.702703,0.680672,0.137168,0.364087,0.286819,0.271889,0.327853,8
0,1,0,0.716216,0.714286,0.154867,0.41314,0.323134,0.302831,0.353264,7
0,1,0,0.72973,0.672269,0.119469,0.374358,0.317754,0.345622,0.27155,7
1,0,0,0.736486,0.680672,0.150442,0.398442,0.359112,0.34628,0.293473,5
1,0,0,0.743243,0.697479,0.150442,0.412431,0.309011,0.337064,0.391629,9
0,1,0,0.817568,0.781513,0.163717,0.545068,0.401816,0.519421,0.45441,8
1,0,0,0.817568,0.815126,0.172566,0.6306,0.373571,0.42528,0.425511,9
1,0,0,0.817568,0.781513,0.154867,0.545777,0.50538,0.461488,0.371201,9
0,1,0,0.858108,0.840336,0.150442,0.519922,0.360794,0.499671,0.428002,10
1,0,0,0.574324,0.554622,0.106195,0.223659,0.154338,0.163924,0.232686,12
0,1,0,0.635135,0.613445,0.154867,0.266336,0.171486,0.233048,0.272546,8
0,1,0,0.52027,0.521008,0.10177,0.158137,0.110289,0.108624,0.167912,12
1,0,0,0.621622,0.596639,0.132743,0.286347,0.231338,0.245556,0.237668,9
1,0,0,0.351351,0.344538,0.066372,0.077209,0.056826,0.052008,0.083209,4
0,1,0,0.472973,0.495798,0.088496,0.156012,0.117014,0.098749,0.172895,5
1,0,0,0.452703,0.453782,0.088496,0.125199,0.097512,0.094141,0.103139,7
0,0,1,0.128378,0.084034,0.030973,0.011333,0.007397,0.010533,0.003488,2
0,0,1,0.351351,0.327731,0.084071,0.064813,0.052791,0.064516,0.053313,6
1,0,0,0.601351,0.621849,0.110619,0.279086,0.249496,0.269256,0.187843,6
0,1,0,0.614865,0.596639,0.128319,0.291659,0.251513,0.267939,0.242651,7
1,0,0,0.574324,0.613445,0.110619,0.218877,0.170814,0.19684,0.20279,9
0,1,0,0.72973,0.705882,0.128319,0.336639,0.262609,0.25609,0.317389,7
1,0,0,0.675676,0.663866,0.141593,0.337524,0.295225,0.221198,0.267564,14
1,0,0,0.668919,0.663866,0.137168,0.321587,0.218561,0.248848,0.352267,12
1,0,0,0.513514,0.495798,0.09292,0.146627,0.108608,0.127057,0.143,9
0,0,1,0.398649,0.369748,0.075221,0.071719,0.063887,0.073074,0.078226,4
1,0,0,0.5,0.529412,0.110619,0.181689,0.167115,0.113891,0.156951,7
0,1,0,0.810811,0.806723,0.19469,0.567381,0.414593,0.559579,0.449925,12
1,0,0,0.418919,0.411765,0.10177,0.120949,0.109953,0.111257,0.100648,4
0,1,0,0.405405,0.403361,0.097345,0.10572,0.083726,0.075049,0.101644,5
1,0,0,0.655405,0.647059,0.115044,0.291659,0.162408,0.265306,0.282511,8
1,0,0,0.641892,0.596639,0.132743,0.277315,0.188971,0.24424,0.272546,10
0,1,0,0.668919,0.689076,0.137168,0.342306,0.29926,0.342989,0.252616,7
0,1,0,0.554054,0.579832,0.137168,0.25819,0.158036,0.24029,0.252616,9
1,0,0,0.452703,0.470588,0.10177,0.155304,0.127102,0.111257,0.133034,6
0,0,1,0.351351,0.336134,0.075221,0.062511,0.047075,0.052666,0.053313,7
1,0,0,0.783784,0.773109,0.176991,0.485568,0.297243,0.443713,0.486796,14
0,1,0,0.662162,0.663866,0.146018,0.345139,0.215871,0.320606,0.367215,10
0,1,0,0.668919,0.647059,0.168142,0.359837,0.299933,0.271889,0.262581,7
0,1,0,0.641892,0.689076,0.132743,0.382504,0.239744,0.254773,0.187843,12
0,1,0,0.75,0.705882,0.154867,0.503276,0.278749,0.44503,0.486796,12
1,0,0,0.540541,0.529412,0.110619,0.231273,0.178211,0.226465,0.18286,8
0,1,0,0.783784,0.747899,0.159292,0.50062,0.340955,0.412772,0.441953,16
0,0,1,0.331081,0.302521,0.057522,0.048344,0.038332,0.028966,0.048331,3
1,0,0,0.608108,0.571429,0.146018,0.276253,0.190989,0.184332,0.282511,17
0,1,0,0.608108,0.630252,0.146018,0.253232,0.193679,0.229098,0.192825,8
0,1,0,0.574324,0.563025,0.115044,0.224367,0.167787,0.214615,0.192825,13
0,1,0,0.493243,0.478992,0.119469,0.140074,0.100538,0.123766,0.133034,6
0,1,0,0.560811,0.554622,0.141593,0.231627,0.164425,0.22449,0.20279,7
1,0,0,0.635135,0.647059,0.146018,0.262794,0.19267,0.267939,0.247633,13
0,1,0,0.506757,0.512605,0.097345,0.157606,0.135844,0.107307,0.128052,10
0,1,0,0.594595,0.579832,0.10177,0.204002,0.127774,0.189598,0.167912,7
0,0,1,0.344595,0.327731,0.066372,0.049053,0.036987,0.045425,0.048331,3
0,1,0,0.608108,0.596639,0.132743,0.250044,0.183591,0.198157,0.247633,10
1,0,0,0.297297,0.285714,0.079646,0.048344,0.031607,0.059908,0.048331,7
1,0,0,0.635135,0.663866,0.141593,0.304409,0.196032,0.202765,0.362232,14
0,1,0,0.77027,0.747899,0.199115,0.575173,0.394082,0.533246,0.407075,13
1,0,0,0.506757,0.504202,0.10177,0.168585,0.120377,0.155365,0.152965,8
0,1,0,0.722973,0.731092,0.150442,0.416327,0.379623,0.313364,0.292476,13
0,0,1,0.412162,0.411765,0.088496,0.100584,0.087088,0.073074,0.088191,5
0,1,0,0.662162,0.672269,0.115044,0.374004,0.294553,0.347597,0.297459,8
0,1,0,0.804054,0.823529,0.141593,0.545245,0.401816,0.337064,0.491779,13
1,0,0,0.628378,0.621849,0.106195,0.288649,0.197377,0.20079,0.192825,8
0,0,1,0.290541,0.285714,0.066372,0.053126,0.047075,0.077024,0.043348,7
0,0,1,0.452703,0.462185,0.09292,0.117939,0.101883,0.096774,0.108122,5
0,1,0,0.52027,0.537815,0.106195,0.173366,0.147613,0.115207,0.167912,5
0,1,0,0.655405,0.647059,0.137168,0.343014,0.289509,0.345622,0.252616,7
0,1,0,0.675676,0.663866,0.088496,0.329201,0.289173,0.291639,0.232686,10
1,0,0,0.736486,0.747899,0.176991,0.431734,0.309011,0.345622,0.427005,10
1,0,0,0.594595,0.579832,0.123894,0.260138,0.19805,0.241606,0.18286,14
0,1,0,0.655405,0.680672,0.159292,0.342837,0.229321,0.257406,0.352267,10
0,1,0,0.574324,0.579832,0.132743,0.285638,0.182919,0.146807,0.292476,11
0,0,1,0.486486,0.504202,0.110619,0.143616,0.102555,0.096774,0.16293,7
1,0,0,0.567568,0.546218,0.119469,0.222242,0.176194,0.186965,0.212755,10
0,1,0,0.702703,0.747899,0.159292,0.372233,0.295562,0.25214,0.387145,11
1,0,0,0.925676,0.87395,0.168142,0.647069,0.472428,0.507571,0.556552,12
0,1,0,0.72973,0.747899,0.146018,0.415973,0.327505,0.320606,0.342302,15
0,1,0,0.662162,0.680672,0.132743,0.309722,0.231675,0.252798,0.272546,8
0,0,1,0.087838,0.084034,0.030973,0.004427,0.00269,0.00395,0.003488,2
1,0,0,0.5,0.487395,0.123894,0.167877,0.137525,0.132982,0.106627,13
0,1,0,0.608108,0.630252,0.110619,0.287232,0.22226,0.217907,0.175386,10
0,0,1,0.114865,0.109244,0.017699,0.005667,0.004371,0.005267,0.003488,2
1,0,0,0.756757,0.714286,0.207965,0.376129,0.277068,0.299539,0.35725,14
1,0,0,0.675676,0.697479,0.146018,0.301399,0.195696,0.235023,0.347285,14
1,0,0,0.412162,0.361345,0.084071,0.076855,0.055481,0.067149,0.068261,4
1,0,0,0.22973,0.210084,0.057522,0.021781,0.015804,0.017117,0.018435,2
0,0,1,0.547297,0.563025,0.132743,0.221534,0.184936,0.175774,0.18286,11
0,0,1,0.513514,0.521008,0.119469,0.155481,0.10121,0.152732,0.143,7
0,1,0,0.513514,0.537815,0.110619,0.161502,0.132818,0.14549,0.118087,8
1,0,0,0.513514,0.504202,0.119469,0.167345,0.124748,0.122449,0.165919,11
0,0,1,0.378378,0.361345,0.088496,0.075792,0.055145,0.048058,0.073244,8
0,0,1,0.601351,0.588235,0.123894,0.238888,0.191997,0.191573,0.20279,13
0,0,1,0.628378,0.579832,0.128319,0.267399,0.211163,0.237656,0.212755,9
0,0,1,0.601351,0.563025,0.123894,0.258721,0.161735,0.18894,0.257598,17
0,0,1,0.655405,0.655462,0.146018,0.363556,0.304304,0.332456,0.272546,9
0,1,0,0.601351,0.596639,0.141593,0.251461,0.190652,0.20079,0.22272,8
0,0,1,0.72973,0.680672,0.168142,0.376837,0.290854,0.296906,0.327354,11
0,1,0,0.77027,0.731092,0.168142,0.462015,0.321453,0.468729,0.342302,16
0,0,1,0.662162,0.630252,0.119469,0.30193,0.215198,0.233048,0.272546,9
1,0,0,0.297297,0.294118,0.075221,0.043563,0.027572,0.036866,0.041355,6
1,0,0,0.405405,0.378151,0.084071,0.078095,0.058171,0.055958,0.078226,8
0,0,1,0.608108,0.579832,0.123894,0.245617,0.161063,0.210007,0.250623,8
1,0,0,0.432432,0.378151,0.070796,0.093501,0.066241,0.086241,0.088191,10
0,1,0,0.574324,0.579832,0.146018,0.25093,0.180901,0.190915,0.22272,18
0,1,0,0.533784,0.495798,0.10177,0.171773,0.1308,0.166557,0.152965,6
0,0,1,0.682432,0.613445,0.141593,0.257128,0.182582,0.249506,0.187843,12
0,0,1,0.574324,0.546218,0.137168,0.2357,0.183927,0.20474,0.177877,10
0,0,1,0.878378,0.831933,0.19469,0.725164,0.519502,0.579329,0.651221,8
0,1,0,0.777027,0.773109,0.190265,0.529839,0.378615,0.424621,0.422023,14
0,1,0,0.804054,0.806723,0.163717,0.564902,0.421318,0.460171,0.466866,19
0,0,1,0.641892,0.647059,0.146018,0.304055,0.209146,0.221856,0.297459,15
0,1,0,0.560811,0.529412,0.10177,0.190898,0.114324,0.154049,0.18286,9
0,0,1,0.216216,0.210084,0.053097,0.019834,0.014122,0.018433,0.016442,4
0,0,1,0.216216,0.201681,0.070796,0.022136,0.013786,0.022383,0.01993,3
1,0,0,0.601351,0.596639,0.10177,0.272003,0.176194,0.206057,0.257598,9
0,1,0,0.540541,0.579832,0.10177,0.190898,0.124412,0.134299,0.207773,11
1,0,0,0.614865,0.621849,0.097345,0.261024,0.158709,0.211323,0.292476,11
