@relation segment-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {1,2,3,4,5,6,7}

@data
0.865613,0.208333,0,0,0.009506,0.000137,0.012422,0.000196,0.048025,0.033225,0.079529,0.028839,0.716418,0.294117,0.436433,0.079529,0.655892,0.168672,5
0.806324,0.745833,0,0,0.043726,0.001006,0.036025,0.000811,0.344953,0.326581,0.402062,0.301636,0.597015,0.487059,0.24668,0.402062,0.290788,0.177378,6
0.873518,0.970833,0.333333,0,0.10076,0.000646,0.050932,0.001552,0.072296,0.070503,0.064801,0.081839,0.798508,0.112941,0.645161,0.078792,0.226482,0.901104,7
0.948617,0.525,0,0.5,0.146388,0.018841,0.085714,0.02705,0.034857,0.018639,0.059646,0.024162,0.710821,0.258823,0.499051,0.059646,0.837478,0.142733,3
0.810277,0.004167,0,0,0.089354,0.001494,0.100621,0.002422,0.079783,0.061588,0.117084,0.057677,0.682836,0.329412,0.413662,0.117084,0.543775,0.164471,5
0.790514,0.75,0,0,0.034221,0.000766,0.065838,0.000736,0.342888,0.32577,0.396171,0.302415,0.606343,0.468235,0.267553,0.396171,0.278886,0.175466,6
0.537549,0.7125,0,0,0.062738,0.003888,0.080745,0.00665,0.243481,0.229335,0.284241,0.213561,0.658583,0.384706,0.349147,0.284241,0.285756,0.175108,6
0.264822,0.779167,0,0.5,0.098859,0.002904,0.068323,0.002071,0.404856,0.375203,0.476436,0.356975,0.5,0.570588,0.210625,0.476436,0.291301,0.164403,6
0.897233,0.7125,0.333333,0,0.030418,0.000694,0.017391,0.000473,0.116964,0.106159,0.084683,0.16134,0.722015,0.004705,0.897533,0.15243,0.444358,0.832782,7
0.351779,0.5125,0,0,0.013308,0.000019,0.021118,0.00011,0.014717,0.007293,0.030928,0.004677,0.777985,0.212941,0.504744,0.030928,0.881481,0.17309,5
0.928854,0.275,0,0,0.758557,0.015602,0.172671,0.00604,0.228506,0.220421,0.249632,0.213561,0.705224,0.287059,0.459203,0.249632,0.225243,0.154587,4
0.071146,0.216667,0,0,0.043726,0.001587,0.047205,0.002233,0.145882,0.143436,0.184094,0.10756,0.770522,0.349412,0.29222,0.184094,0.44725,0.221156,1
0.221344,0.783333,0,0,0.131179,0.00267,0.142857,0.002501,0.383167,0.349271,0.458762,0.335151,0.477613,0.584706,0.210625,0.458762,0.317006,0.161068,6
0.41502,0.4,0,0,0.038023,0.000726,0.014907,0.000304,0.157243,0.094814,0.238586,0.130943,0.352612,0.558823,0.379506,0.238586,0.638541,0.115763,3
0.335968,0.775,0.333333,0.5,0.055133,0.001464,0.028571,0.000796,0.440745,0.410049,0.515464,0.39049,0.481344,0.594118,0.19165,0.515464,0.285333,0.163877,6
0.043478,0.1875,0.666667,0,0.041825,0.000209,0.029814,0.000737,0.138395,0.141815,0.16863,0.102884,0.813433,0.309412,0.313092,0.16863,0.422689,0.238719,1
0.146245,0.958333,0,0,0.070342,0.000579,0.034783,0.001028,0.099923,0.079417,0.092783,0.127046,0.660448,0.121176,0.772295,0.120029,0.399901,0.938163,7
0.70751,0.358333,0,0,0.032319,0.000332,0.02236,0.000481,0.936742,0.923019,0.963914,0.919716,0.4403,0.483529,0.411765,0.963914,0.12985,0.117171,2
0.142292,0.383333,0,0,0.060837,0.002143,0.065838,0.002468,0.026853,0.013776,0.041237,0.024162,0.735075,0.207058,0.557875,0.041237,0.799074,0.091704,3
0.241107,0.466667,0,0,0.015209,0.000209,0.01118,0.000088,0.040537,0.055105,0.044183,0.022603,0.921642,0.158823,0.44592,0.050074,0.573413,0.370439,1
0.486166,0.425,0,0,0.013308,0.000393,0.006211,0.000236,0.006713,0,0.018409,0.000779,0.785448,0.189411,0.535104,0.018409,1,0.154605,3
0.980237,0.316667,0,0,0.492396,0.329996,0.299379,0.044736,0.221018,0.205835,0.261413,0.192517,0.658583,0.377647,0.360531,0.261413,0.312482,0.17305,4
0.023715,0.095833,0,0,0.068441,0.00372,0.03354,0.001467,0.141751,0.132901,0.184831,0.104442,0.727612,0.371765,0.299811,0.184831,0.466345,0.204986,1
0.545455,0.458333,0,0,0.036122,0.000422,0.026087,0.000601,0.02582,0.005673,0.051546,0.017927,0.686567,0.261176,0.519924,0.051546,0.907407,0.116285,3
0.715415,0.5875,0,0,0.026616,0.00099,0.018634,0.000787,0.005422,0.002431,0.011046,0.002338,0.811567,0.16,0.555977,0.011046,0.705556,0.159448,5
0.577075,0.241667,0,0,0.070342,0.002932,0.042236,0.001849,0.178932,0.170988,0.228276,0.13406,0.722015,0.410588,0.242884,0.228276,0.44486,0.210318,1
0.454545,0.179167,0,0,0.020913,0.000447,0.038509,0.00067,0.758847,0.705835,0.835787,0.727202,0.225747,0.68,0.313092,0.835787,0.232219,0.118833,2
0.509881,0.0875,0,0,0.038023,0.001056,0.018634,0.000604,0.414667,0.395462,0.469808,0.374122,0.56903,0.494117,0.263758,0.469808,0.249001,0.168175,4
0.41502,0.758333,0,0,0.036122,0.000961,0.019876,0.000448,0.100697,0.085089,0.083211,0.13406,0.69403,0.071764,0.817836,0.126657,0.388863,0.882077,7
0.098814,0.295833,0,0,0.053232,0.000478,0.047205,0.003163,0.038988,0.012966,0.067746,0.033515,0.641792,0.278823,0.537002,0.067746,0.843607,0.099418,3
0.719368,0.591667,0,0,0.171103,0.012369,0.067081,0.004969,0.195198,0.155591,0.256996,0.167576,0.498135,0.474117,0.368122,0.256996,0.447745,0.134545,4
0.086957,0.491667,0,0,0.01711,0.000078,0.008696,0.00011,0.003615,0,0.010309,0,0.807836,0.164705,0.552182,0.010309,0.777778,0.159448,3
0.802372,0.4375,0,0,0.036122,0.001274,0.023603,0.001039,0.015234,0.002431,0.033873,0.007794,0.740672,0.224706,0.523719,0.033873,0.96142,0.133481,3
0.920949,0.195833,0,0,0.039924,0.000392,0.02236,0.000385,0.64937,0.56402,0.787188,0.584565,0.037315,0.945882,0.075902,0.787188,0.348863,0.133944,2
0.750988,0.641667,0,0,0.011407,0.000179,0.054658,0.000823,0.099665,0.08752,0.09352,0.117693,0.718284,0.125882,0.705882,0.116348,0.318129,0.946457,7
0.185771,0.308333,0,0,0.106464,0.013564,0.045963,0.00495,0.029951,0.009724,0.05891,0.018706,0.684702,0.277647,0.495256,0.05891,0.885825,0.12971,3
0.853755,0.570833,0,0,0.070342,0.002573,0.023603,0.000366,0.202686,0.156402,0.275405,0.169914,0.449627,0.528235,0.33017,0.275405,0.483771,0.135346,4
0.162055,0.516667,0,0,0.013308,0.000153,0.009938,0.000118,0.016783,0.009724,0.033873,0.005456,0.779851,0.217647,0.495256,0.033873,0.849735,0.179965,5
0.29249,0.2,0,0,0.036122,0.000781,0.065838,0.001841,0.174801,0.162885,0.22754,0.130164,0.695896,0.425882,0.244781,0.22754,0.459427,0.202773,1
0.509881,0.0875,0,0,0.038023,0.001056,0.018634,0.000604,0.414667,0.395462,0.469808,0.374122,0.56903,0.494117,0.263758,0.469808,0.249001,0.168175,4
0.901186,0.566667,0,0.5,0.138784,0.01418,0.055901,0.000922,0.190292,0.15235,0.256259,0.156663,0.511195,0.492941,0.324478,0.256259,0.457405,0.146006,4
0.324111,0.429167,0,0,0.047529,0.001139,0.043478,0.00043,0.138395,0.145867,0.163476,0.104442,0.841418,0.284705,0.324478,0.163476,0.394964,0.257782,1
0.134387,0.354167,0.333333,0,0.072243,0.001016,0.063354,0.002781,0.151562,0.15154,0.184094,0.116913,0.785448,0.323529,0.318786,0.184094,0.399499,0.229535,1
0.422925,0.266667,0.333333,0,0.022814,0.000475,0.248447,0.007224,0.813586,0.772287,0.881443,0.780199,0.28918,0.649412,0.297913,0.881443,0.20299,0.12569,2
0.403162,0.225,0,0,0.043726,0.001093,0.027329,0.000657,0.419314,0.392221,0.48969,0.370225,0.51306,0.568235,0.201139,0.48969,0.287045,0.168262,4
0.754941,0.120833,0,0,0.041825,0.000209,0.029814,0.000353,0.868841,0.834681,0.931519,0.833981,0.320895,0.637647,0.28463,0.931519,0.185749,0.129932,2
0.501976,0.770833,0,0,0.057034,0.001255,0.042236,0.002778,0.136845,0.114263,0.122975,0.173032,0.634328,0.097647,0.836812,0.163476,0.365297,0.920234,7
0.837945,0.3125,0,0,0.028517,0.000184,0.008696,0.000236,0.119546,0.096434,0.163476,0.09509,0.636194,0.370588,0.394686,0.163476,0.46348,0.154545,5
0.608696,0.2875,0,0,0.034221,0.000179,0.032298,0.000502,0.671574,0.601297,0.790866,0.611845,0.134328,0.862353,0.111955,0.790866,0.309059,0.136901,2
0.162055,0.1875,0,0,0.036122,0.00096,0.029814,0.001154,0.158534,0.153971,0.200294,0.118472,0.751866,0.369411,0.278937,0.200294,0.440708,0.215686,1
0.209486,0.333333,0,0,0.04943,0.001554,0.018634,0.000184,0.022721,0.004052,0.053019,0.008574,0.697761,0.282352,0.474383,0.053019,0.944811,0.14395,3
0.537549,0.633333,0,0,0.04943,0.000792,0.422361,0.003997,0.273949,0.246354,0.315169,0.25643,0.55597,0.394118,0.43833,0.315169,0.284813,0.108949,6
0.233202,0.504167,0,0,0.003802,0.00003,0.004969,0.000021,0.002582,0,0.007364,0,0.815299,0.155294,0.559772,0.007364,0.888889,0.159448,3
0.762846,0.695833,0,0,0.041825,0.001061,0.178882,0.009073,0.234703,0.21637,0.277614,0.206546,0.632463,0.392941,0.362428,0.277614,0.296963,0.157877,6
0.73913,0.508333,0,0,0.011407,0.000269,0.01118,0.000056,0.046476,0.060778,0.051546,0.02728,0.91791,0.167058,0.436433,0.055965,0.53858,0.355797,1
0.229249,0.454167,0,0,0.074145,0.002003,0.032298,0.001349,0.132972,0.076986,0.21944,0.09509,0.40485,0.577647,0.296014,0.21944,0.681266,0.136472,3
0.201581,0.295833,0,0,0.112167,0.000467,0.029814,0.000353,0.312937,0.30308,0.351988,0.280591,0.666045,0.392941,0.328273,0.351988,0.246605,0.180034,4
0.213439,0.341667,0.333333,0,0.028517,0.000303,0.031056,0.001296,0.020914,0.004052,0.047864,0.008574,0.710821,0.265882,0.487666,0.047864,0.93567,0.144472,3
0.537549,0.566667,0.333333,0,0.053232,0.001285,0.045963,0.002033,0.189776,0.149919,0.256259,0.157443,0.498135,0.495294,0.333966,0.256259,0.468165,0.140953,4
0.142292,0.770833,0,0,0.043726,0.001006,0.029814,0.000589,0.09321,0.084279,0.069219,0.127046,0.742538,0.038823,0.821631,0.120029,0.430243,0.839556,7
0.952569,0.716667,0,0,0.051331,0.000945,0.048447,0.001297,0.107153,0.092383,0.082474,0.147311,0.697761,0.038823,0.867172,0.139175,0.420244,0.85955,7
0.901186,0.766667,0,0,0.142586,0.002297,0.091925,0.001621,0.33256,0.309562,0.39028,0.293062,0.56903,0.487059,0.275142,0.39028,0.290278,0.166449,6
0.608696,0.5375,0,0,0.015209,0.00012,0.014907,0.000064,0.034857,0.047812,0.036819,0.020265,0.912314,0.149411,0.470588,0.044183,0.564153,0.379497,1
0.928854,0.433333,0,0,0.15019,0.003694,0.009938,0.000053,0.102763,0.077796,0.147275,0.079501,0.628732,0.369411,0.404175,0.147275,0.533126,0.149841,5
0.146245,0.345833,0.333333,0,0.047529,0.00105,0.019876,0.000562,0.474827,0.445705,0.547864,0.424785,0.481344,0.594118,0.19165,0.547864,0.267258,0.16379,4
0.86166,0.504167,0,0,0.04943,0.000661,0.024845,0.000541,0.245547,0.21556,0.302651,0.213561,0.548508,0.463529,0.333966,0.302651,0.354746,0.150623,4
0.450593,0.604167,0,0,0.013308,0.000393,0.023603,0.000467,0.16912,0.125608,0.172312,0.207326,0.479478,0.187058,0.850095,0.195876,0.417328,0.988406,7
0.29249,0.954167,0,0,0.08365,0.001968,0.047205,0.000982,0.147431,0.123987,0.118557,0.200311,0.625001,0.028235,0.958253,0.189249,0.417218,0.87628,7
0.023715,0.029167,0,0,0.043726,0.000736,0.021118,0.00027,0.96644,0.972446,0.977911,0.946996,0.567164,0.415294,0.392789,0.977911,0.096352,0.139268,2
0.335968,0.2625,0.333333,0,0.045627,0.001569,0.014907,0.000096,0.15621,0.158023,0.191458,0.116913,0.796642,0.337646,0.28463,0.191458,0.422206,0.234613,1
0.067194,0.529167,0,0,0.030418,0.000568,0.018634,0.000216,0.040021,0.053485,0.043446,0.023383,0.914179,0.157647,0.455408,0.048601,0.543871,0.366325,1
0.304348,0.366667,0,0,0.055133,0.008085,0.068323,0.010657,0.028918,0.008104,0.059646,0.016368,0.68097,0.285882,0.485768,0.059646,0.9109,0.132375,3
0.940711,0.341667,0,0,0.117871,0.013609,0.023603,0.000622,0.100439,0.072123,0.151694,0.073265,0.606343,0.401176,0.375711,0.151694,0.577002,0.152214,5
0.731225,0.495833,0,0,0.01711,0.000123,0.008696,0.00011,0.037181,0.050243,0.041237,0.020265,0.912314,0.16,0.45351,0.046392,0.587963,0.361806,1
0.142292,0.495833,0,0,0.026616,0.000971,0.028571,0.000687,0.011361,0.008104,0.019882,0.005456,0.807836,0.175294,0.535104,0.019882,0.855556,0.182042,5
0.094862,0.6,0,0,0.195818,0.100585,0.402485,0.109418,0.099923,0.094814,0.123711,0.079501,0.766791,0.269411,0.425047,0.14212,0.646298,0.209304,5
0.683794,0.425,0,0,0.085551,0.00102,0.02236,0.000673,0.221535,0.178282,0.290132,0.190179,0.464553,0.512941,0.339658,0.290132,0.441507,0.135207,5
0.379447,0.216667,0,0,0.024715,0.000447,0.007453,0.000152,0.759363,0.701783,0.835787,0.732652,0.19403,0.677647,0.349147,0.835787,0.23689,0.111092,2
0.019763,0.179167,0,0,0.020912,0.000108,0.021118,0.000398,0.814102,0.795786,0.877758,0.763055,0.447761,0.629412,0.168881,0.877758,0.181149,0.162009,2
0.679842,0.425,0,0,0.01711,0.000303,0.029814,0.000769,0.927965,0.909241,0.965392,0.904908,0.408583,0.530588,0.368122,0.965392,0.144134,0.123329,2
0.509881,0.741667,0.333333,0,0.085551,0.000991,0.047205,0.002027,0.408728,0.377634,0.486008,0.356195,0.488806,0.598823,0.17647,0.486008,0.307985,0.167228,6
0.660079,0.720833,0,0,0.159696,0.001533,0.130435,0.001306,0.336433,0.320098,0.388807,0.29618,0.613806,0.462352,0.26945,0.388807,0.278195,0.177516,6
0.86166,0.2875,0,0,0.043726,0.000332,0.014907,0.000673,0.276789,0.264992,0.319587,0.2424,0.664179,0.402353,0.314991,0.319587,0.282964,0.181567,4
0.197628,0.541667,0,0,0.019011,0.00012,0.004969,0.000053,0.004906,0.002431,0.011782,0,0.815299,0.165882,0.542694,0.011782,0.888889,0.188522,5
0.541502,0.725,0,0,0.104563,0.003002,0.043478,0.001554,0.397884,0.365478,0.471281,0.350739,0.483209,0.577647,0.216319,0.471281,0.298025,0.16038,6
0.525692,0.75,0,0,0.047529,0.001318,0.032298,0.000785,0.429901,0.399514,0.5081,0.375681,0.48694,0.608235,0.163188,0.5081,0.302994,0.168366,6
0.051383,0.441667,0,0,0.011407,0.000134,0.012422,0.000053,0.040279,0.046191,0.050074,0.024162,0.86194,0.188235,0.459203,0.050074,0.543651,0.283763,1
0.418972,0.895833,0,0,0.053232,0.003122,0.079503,0.001849,0.054738,0.042139,0.043446,0.078721,0.729478,0.090588,0.751423,0.074374,0.526881,0.890361,7
0.557312,0.633333,0,0,0.051331,0.000885,0.395032,0.00234,0.281953,0.255268,0.321797,0.265003,0.559702,0.389411,0.442125,0.321797,0.268978,0.109363,6
0,0.741667,0,0,0.047529,0.000467,0.277019,0.061022,0.164473,0.153971,0.194403,0.142634,0.708955,0.314117,0.411765,0.194403,0.233097,0.171981,6
0.312253,0.120833,0,0,0.020913,0.000579,0.016149,0.000557,0.771758,0.701783,0.854933,0.749804,0.104479,0.712941,0.383302,0.854933,0.254051,0.102321,2
0.335968,0.7,0,0,0.068441,0.001293,0.079503,0.002218,0.352441,0.333874,0.411634,0.307092,0.593284,0.498824,0.2315,0.411634,0.296547,0.178879,6
0.071146,0.558333,0,0,0.030418,0.001688,0.047205,0.003163,0.014459,0.004862,0.023564,0.01403,0.76306,0.178823,0.574952,0.023564,0.457672,0.079644,3
0.600791,0.804167,0.333333,0,0.081749,0.001706,0.074534,0.000997,0.135296,0.111831,0.111929,0.182384,0.628732,0.051764,0.916508,0.172312,0.420366,0.887845,7
1,0.191667,0,0,0.032319,0.000781,0.031056,0.000751,0.946558,0.944082,0.972019,0.920494,0.514926,0.477647,0.34535,0.972019,0.118733,0.143832,2
0.367589,0.8875,0,0,0.047529,0.001856,0.021118,0.000398,0.093726,0.072934,0.078792,0.129384,0.660448,0.082352,0.834914,0.122238,0.457643,0.901896,7
0.86166,0.6875,0,0.5,0.072243,0.001873,0.114286,0.00205,0.420347,0.388979,0.501473,0.36399,0.483209,0.62,0.148008,0.501473,0.314462,0.170151,6
0.158103,0.266667,0,0.5,0.526617,0.019296,0.595031,0.022876,0.383425,0.346029,0.433725,0.365548,0.453358,0.463529,0.43074,0.433725,0.297802,0.115405,3
0.438735,0.379167,0,0,0.019011,0.000209,0.034783,0.000342,0.023496,0.004052,0.05081,0.01325,0.692164,0.268235,0.502846,0.05081,0.940741,0.129103,3
0.640316,0.645833,0,0,0.060837,0.001105,0.054658,0.000759,0.118255,0.089951,0.108247,0.155884,0.600746,0.111764,0.848197,0.147275,0.446214,0.933411,7
0.853755,0.570833,0,0,0.070342,0.002573,0.023603,0.000366,0.202686,0.156402,0.275405,0.169914,0.449627,0.528235,0.33017,0.275405,0.483771,0.135346,4
0.458498,0.8875,0,0,0.104563,0.002581,0.068323,0.00218,0.141235,0.112642,0.11782,0.193297,0.591419,0.052941,0.952561,0.182622,0.441516,0.897874,7
0.992095,0.6875,0,0.5,0.064639,0.001158,0.113044,0.002059,0.368966,0.337925,0.444035,0.318783,0.501866,0.578823,0.195447,0.444035,0.32042,0.166627,6
0.490119,0.145833,0.333333,0,0.020912,0.000617,0.048447,0.000564,0.868325,0.822531,0.934462,0.840996,0.240673,0.654117,0.339658,0.934462,0.200124,0.115247,2
0.067194,0.545833,0,0,0.026616,0.000657,0.006211,0.00011,0.003873,0.00081,0.008836,0.001559,0.811567,0.15647,0.56167,0.008836,0.416667,0.148509,3
0.798419,0.454167,0,0,0.114068,0.003944,0.095652,0.006682,0.344437,0.327391,0.393225,0.308651,0.606343,0.447059,0.301708,0.393225,0.263467,0.16938,4
0.86166,0.479167,0,0,0.013308,0.000063,0.314287,0.032008,0.25226,0.244733,0.284978,0.224473,0.701493,0.348235,0.364326,0.284978,0.258409,0.185003,4
0.786561,0.741667,0,0,0.038023,0.001098,0.070808,0.000725,0.346245,0.329012,0.403534,0.301636,0.604477,0.488235,0.237192,0.403534,0.29381,0.179792,6
0.094862,0.529167,0.333333,0,0.043726,0.001153,0.016149,0.000354,0.036148,0.014587,0.061856,0.029618,0.673508,0.263529,0.529412,0.061856,0.790011,0.107001,3
0.964427,0.05,0,0,0.022814,0.000368,0.026087,0.000883,0.857477,0.809563,0.926363,0.829302,0.229478,0.664705,0.333966,0.926363,0.205901,0.115488,2
0.486166,0.3625,0,0,0.034221,0.001019,0.027329,0.000933,0.150013,0.123177,0.201767,0.12081,0.600746,0.415294,0.358634,0.201767,0.448676,0.155446,5
0.972332,0.404167,0.333333,0,0.024715,0.000617,0.047205,0.001408,0.101214,0.082658,0.13623,0.081839,0.673508,0.323529,0.432637,0.13623,0.45603,0.153949,5
0.379447,0.329167,0,0,0.064639,0.002584,0.080745,0.006137,0.14046,0.114263,0.192194,0.110678,0.60821,0.412941,0.354839,0.192194,0.465278,0.158253,5
0.450593,0.795833,0.333333,0,0.055133,0.000243,0.053416,0.001873,0.105603,0.085089,0.092783,0.138737,0.658583,0.095294,0.815939,0.131075,0.409932,0.914157,7
0.407115,0.75,0,0,0.110266,0.00199,0.084472,0.002094,0.439712,0.403566,0.525036,0.383475,0.444031,0.644705,0.148008,0.525036,0.311587,0.164225,6
0.901186,0.379167,0,0,0.030418,0.000726,0.17764,0.003914,0.29822,0.269854,0.360824,0.258768,0.542911,0.502353,0.277039,0.360824,0.318271,0.160425,4
0.940711,0.525,0,0,0.060837,0.001372,0.077019,0.000785,0.284793,0.290924,0.300441,0.261885,0.785448,0.274117,0.398481,0.300441,0.176066,0.215925,4
0.003953,0.320833,0,0,0.123574,0.007279,0.055901,0.004224,0.054222,0.025932,0.088365,0.045206,0.621268,0.308235,0.510436,0.088365,0.754703,0.10907,3
0.312253,0.316667,0,0.5,0.834602,0.577781,1,1,0.470179,0.428688,0.523564,0.452844,0.397388,0.498824,0.43074,0.523564,0.306281,0.104429,3
0.067194,0.529167,0,0,0.030418,0.000568,0.018634,0.000216,0.040021,0.053485,0.043446,0.023383,0.914179,0.157647,0.455408,0.048601,0.543871,0.366325,1
0.29249,0.329167,0.333333,0,0.142586,0.003027,0.063354,0.001999,0.336174,0.300648,0.407216,0.294621,0.481344,0.551765,0.259961,0.407216,0.327632,0.15316,4
0.130435,0.9625,0,0,0.055133,0.001652,0.054658,0.0008,0.103279,0.082658,0.103829,0.122369,0.658583,0.158823,0.713472,0.115611,0.353161,0.987095,7
0.205534,0.279167,0.333333,0,0.041825,0.001034,0.059627,0.001652,0.744904,0.679903,0.832844,0.713172,0.147388,0.729411,0.313092,0.832844,0.258182,0.113503,2
0.909091,0.779167,0.333333,0,0.034221,0.000134,0.024845,0.000887,0.110251,0.090761,0.094256,0.145752,0.664179,0.081176,0.833017,0.137703,0.400903,0.901356,7
0.549407,0.383333,0.333333,0,0.074145,0.00344,0.040994,0.001563,0.152337,0.154781,0.185567,0.114575,0.802239,0.327058,0.296014,0.185567,0.416239,0.236673,1
0.841897,0.55,0,0,0.003802,0.000174,0.009938,0.000124,0.004648,0.001621,0.011782,0,0.811567,0.167058,0.544592,0.011782,0.888889,0.177489,5
0.418972,0.041667,0,0,0.022814,0.000521,0.026087,0.000294,0.883815,0.844411,0.940354,0.860483,0.279851,0.611764,0.368122,0.940354,0.184022,0.113119,2
0.719368,0.533333,0,0,0.005703,0.000184,0.004969,0.000196,0.009553,0.006483,0.021355,0,0.809702,0.190588,0.508539,0.021355,1,0.208357,5
0.992095,0.270833,0,0,0.058935,0.001153,0.012422,0.000248,0.294863,0.262561,0.358615,0.257988,0.516791,0.507058,0.296014,0.358615,0.334876,0.151961,4
0.596838,0.6,0,0,0.01711,0.000616,0.240994,0.095076,0.050865,0.038898,0.072901,0.038971,0.735075,0.249411,0.489563,0.072901,0.5,0.155894,5
0.363636,0.916667,0,0,0.08365,0.00245,0.059627,0.002276,0.085722,0.06402,0.073638,0.119251,0.656716,0.094117,0.819734,0.112666,0.485216,0.912506,7
0.134387,0.65,0,0,0.055133,0.000937,0.03354,0.000815,0.132714,0.122367,0.103829,0.173032,0.720149,0.024706,0.867172,0.163476,0.365503,0.842041,7
0.774704,0.466667,0,0,0.032319,0.00096,0.067081,0.001122,0.31242,0.299838,0.356406,0.277474,0.647388,0.41647,0.309297,0.356406,0.263275,0.178934,4
0.545455,0.433333,0.333333,0,0.072243,0.000966,0.016149,0.000467,0.325846,0.309562,0.373343,0.290724,0.617537,0.436471,0.3074,0.373343,0.264115,0.171749,4
0.241107,0.8875,0,0,0.032319,0.001093,0.052174,0.001178,0.101988,0.096434,0.075846,0.13484,0.76306,0.030588,0.814042,0.127393,0.408965,0.823342,7
0.683794,0.2,0,0,0.028517,0.000353,0.029814,0.000589,0.850764,0.806325,0.919736,0.819173,0.255598,0.663529,0.309297,0.919736,0.203326,0.121043,2
0.84585,0.304167,0,0,0.011407,0.000301,0.008696,0.000236,0.119288,0.094814,0.164212,0.09509,0.626866,0.375294,0.396584,0.164212,0.475,0.151138,5
0.474308,0.5125,0,0,0.007605,0.00003,0.018634,0.000056,0.011619,0.004862,0.02651,0.002338,0.783582,0.205882,0.510436,0.02651,0.937037,0.17309,5
0.209486,0.508333,0,0,0.15019,0.001719,0.028571,0.000879,0.149497,0.145057,0.170839,0.130943,0.755597,0.269411,0.436433,0.170839,0.270271,0.191445,4
0.403162,0.941667,0,0,0.034221,0.000448,0.012422,0.000342,0.055771,0.047812,0.037555,0.082619,0.761194,0.057647,0.772295,0.078056,0.522999,0.837832,7
0.56917,0.6625,0,0,0.043726,0.000579,0.027329,0.000621,0.114382,0.093193,0.111929,0.137178,0.651119,0.147058,0.740038,0.129603,0.346719,0.970552,7
0.86166,0.2875,0,0,0.043726,0.000332,0.014907,0.000673,0.276789,0.264992,0.319587,0.2424,0.664179,0.402353,0.314991,0.319587,0.282964,0.181567,4
0.245059,0.008333,0,0,0.020913,0.000198,0.026087,0.000729,0.922025,0.895464,0.963914,0.901793,0.356344,0.550588,0.388994,0.963914,0.155825,0.114787,2
0.573123,0.2125,0,0,0.030418,0.000209,0.02236,0.000256,0.694813,0.624798,0.804857,0.644581,0.128732,0.823529,0.180266,0.804857,0.294583,0.12877,2
0.893281,0.408333,0,0,0.039924,0.000991,0.008696,0.000281,0.152337,0.134522,0.190722,0.128604,0.662314,0.351765,0.398481,0.190722,0.367141,0.161403,5
0.964427,0.491667,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.086957,0.425,0,0,0.020913,0.000288,0.014907,0.000353,0.009812,0.00081,0.022828,0.004677,0.768657,0.19647,0.540797,0.022828,0.981482,0.135415,3
0.367589,0.85,0,0,0.106464,0.005139,0.036025,0.000815,0.119804,0.104538,0.094992,0.160561,0.690299,0.041176,0.870967,0.151694,0.404392,0.864474,7
0.332016,0.883333,0.333333,0,0.060837,0.001056,0.043478,0.00109,0.102763,0.092383,0.076583,0.140296,0.729478,0.030588,0.848197,0.132548,0.423123,0.841196,7
